TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,PACE_PER40,POSS,PIE,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,TEAM,YEAR
1610612753,Orlando Magic,82,34,48,0.415,48.2,40.5,86.3,0.47,10.8,31.1,0.346,19.6,25.0,0.784,10.2,33.1,43.2,23.2,15.1,7.4,4.7,5.1,20.1,20.5,111.4,-2.6,111.3,113.7,-2.3,0.574,1.54,17.0,0.281,0.73,0.505,0.151,0.532,0.573,99.66,83.05,8205,0.485,41.3,86.9,0.476,13.0,37.0,0.351,18.3,23.0,0.796,9.5,32.5,42.0,25.9,14.7,7.7,5.1,4.7,20.5,20.1,114.0,ORL,22-23
1610612755,Philadelphia 76ers,82,54,28,0.659,48.5,40.8,83.8,0.487,12.6,32.6,0.387,21.0,25.1,0.835,8.7,32.2,40.9,25.2,13.7,7.7,4.7,4.6,20.4,19.6,115.2,4.3,117.0,112.7,4.4,0.616,1.84,18.6,0.258,0.721,0.496,0.139,0.563,0.608,97.44,81.2,8072,0.524,40.4,85.4,0.473,11.6,33.4,0.348,18.5,23.7,0.781,9.5,31.6,41.2,24.2,14.3,6.6,4.6,4.7,19.6,20.4,110.9,PHI,22-23
1610612756,Phoenix Suns,82,45,37,0.549,48.2,42.1,90.1,0.467,12.2,32.6,0.374,17.2,21.7,0.793,11.8,32.4,44.2,27.3,13.5,7.1,5.3,4.0,21.2,19.9,113.6,2.1,114.5,112.3,2.2,0.647,2.01,19.3,0.307,0.714,0.508,0.136,0.535,0.57,98.83,82.36,8141,0.514,40.0,85.9,0.466,11.4,32.0,0.357,20.1,25.6,0.786,10.2,32.6,42.9,23.4,14.4,7.2,4.0,5.3,19.9,21.2,111.6,PHO,22-23
1610612757,Portland Trail Blazers,82,33,49,0.402,48.1,40.5,85.4,0.474,12.9,35.3,0.365,19.6,24.6,0.796,9.4,31.1,40.5,24.2,14.5,6.7,4.6,4.3,20.0,20.5,113.4,-4.0,114.0,118.0,-4.0,0.597,1.67,17.8,0.264,0.709,0.486,0.145,0.549,0.589,99.25,82.71,8157,0.474,43.0,87.5,0.491,12.5,33.1,0.379,19.0,24.1,0.787,10.5,32.8,43.2,27.0,13.5,7.8,4.3,4.6,20.5,20.0,117.4,POR,22-23
1610612758,Sacramento Kings,82,48,34,0.585,48.4,43.6,88.2,0.494,13.8,37.3,0.369,19.8,25.1,0.79,9.5,32.9,42.5,27.3,13.5,7.0,3.4,4.2,19.7,20.9,120.7,2.6,118.6,116.0,2.6,0.626,2.02,19.3,0.265,0.731,0.499,0.133,0.572,0.608,100.99,84.16,8343,0.511,43.8,88.9,0.492,12.5,33.4,0.373,18.1,23.0,0.787,9.7,32.5,42.2,26.7,14.2,7.3,4.2,3.4,20.9,19.7,118.1,SAC,22-23
1610612759,San Antonio Spurs,82,22,60,0.268,48.4,43.1,92.6,0.465,11.1,32.2,0.345,15.8,21.2,0.743,11.8,31.9,43.7,27.2,15.3,7.0,3.9,5.3,19.9,18.5,113.0,-10.0,109.7,119.6,-9.9,0.632,1.78,18.7,0.299,0.709,0.495,0.148,0.525,0.554,102.07,85.06,8451,0.452,46.1,91.0,0.507,12.6,32.3,0.391,18.2,23.7,0.77,10.7,34.3,45.0,26.8,13.8,8.1,5.3,3.9,18.5,19.9,123.1,SAS,22-23
1610612761,Toronto Raptors,82,41,41,0.5,48.3,41.9,91.3,0.459,10.7,32.0,0.335,18.4,23.4,0.784,12.7,30.3,43.0,23.9,11.7,9.4,5.2,4.6,20.0,19.6,112.9,1.5,114.6,113.1,1.5,0.571,2.05,17.2,0.316,0.721,0.502,0.118,0.517,0.555,97.85,81.54,8076,0.496,40.4,82.3,0.491,12.2,32.6,0.374,18.4,23.1,0.797,9.2,33.0,42.3,26.2,16.7,6.0,4.6,5.2,19.6,20.0,111.4,TOR,22-23
1610612762,Utah Jazz,82,37,45,0.451,48.3,42.5,89.8,0.473,13.3,37.8,0.353,18.7,23.8,0.786,11.8,34.1,45.9,26.0,15.4,6.1,5.2,4.9,20.5,20.5,117.1,-0.9,115.3,116.0,-0.7,0.611,1.69,18.2,0.308,0.711,0.512,0.151,0.547,0.584,101.02,84.18,8329,0.498,43.4,91.6,0.473,12.5,34.5,0.361,18.8,24.3,0.776,11.2,32.2,43.5,25.0,12.6,7.8,4.9,5.2,20.5,20.5,118.0,UTA,22-23
1610612764,Washington Wizards,82,35,47,0.427,48.2,42.1,86.9,0.485,11.3,31.7,0.356,17.6,22.4,0.785,9.4,34.2,43.6,25.4,14.1,6.8,5.2,5.0,18.8,19.4,113.2,-1.2,113.7,114.9,-1.2,0.603,1.8,18.5,0.273,0.724,0.505,0.142,0.55,0.585,99.16,82.63,8161,0.504,42.5,89.8,0.473,12.0,32.8,0.366,17.5,21.9,0.798,10.8,32.3,43.0,24.8,12.3,7.1,5.0,5.2,19.4,18.8,114.4,WAS,22-23
1610612737,Atlanta Hawks,82,36,46,0.439,48.4,43.0,92.5,0.465,13.7,37.7,0.364,18.5,23.2,0.797,12.5,32.2,44.7,26.6,13.5,7.5,4.5,5.6,18.6,19.4,118.3,-2.2,116.4,118.4,-2.0,0.618,1.96,18.4,0.308,0.717,0.504,0.133,0.539,0.576,100.84,84.03,8339,0.482,44.6,90.2,0.495,14.0,36.4,0.384,17.3,21.8,0.792,10.6,33.6,44.2,28.2,14.1,7.8,5.6,4.5,19.4,18.6,120.5,ATL,23-24
1610612738,Boston Celtics,82,64,18,0.78,48.4,43.9,90.2,0.487,16.5,42.5,0.388,16.3,20.2,0.807,10.7,35.6,46.3,26.9,11.9,6.8,6.6,3.7,16.2,17.3,120.6,11.3,122.2,110.6,11.7,0.613,2.25,19.3,0.287,0.726,0.515,0.121,0.578,0.609,97.98,81.65,8090,0.555,41.5,91.6,0.453,12.9,36.7,0.352,13.3,17.3,0.768,11.1,32.3,43.3,24.9,12.0,6.2,3.7,6.6,17.3,16.2,109.2,BOS,23-24
1610612751,Brooklyn Nets,82,32,50,0.39,48.3,40.7,89.1,0.456,13.3,36.7,0.362,15.8,20.9,0.756,11.4,32.6,44.1,25.6,13.1,6.8,5.2,5.0,18.5,18.2,110.4,-2.9,112.4,115.4,-2.9,0.63,1.95,18.6,0.289,0.715,0.497,0.134,0.531,0.561,97.56,81.3,8050,0.483,41.6,88.5,0.47,13.0,34.9,0.372,17.1,21.2,0.807,10.3,34.0,44.3,25.5,12.6,6.9,5.0,5.2,18.2,18.5,113.3,BRK,23-24
1610612766,Charlotte Hornets,82,21,61,0.256,48.1,40.0,87.0,0.46,12.1,34.0,0.355,14.5,18.4,0.786,9.3,31.0,40.3,24.8,13.8,6.9,4.5,4.8,18.0,17.5,106.6,-10.2,108.6,119.2,-10.6,0.62,1.8,18.4,0.253,0.709,0.475,0.14,0.529,0.56,97.81,81.51,8047,0.447,43.4,87.7,0.494,13.6,36.2,0.377,16.5,20.7,0.796,10.6,34.8,45.4,28.7,13.6,7.1,4.8,4.5,17.5,18.0,116.8,CHO,23-24
1610612741,Chicago Bulls,82,39,43,0.476,48.7,42.0,89.5,0.47,11.5,32.1,0.358,16.7,21.1,0.791,11.2,32.6,43.8,25.0,12.2,7.8,4.8,4.9,18.8,18.8,112.3,-1.4,114.0,115.7,-1.7,0.594,2.04,18.2,0.291,0.717,0.501,0.124,0.534,0.568,96.94,80.78,8078,0.493,41.1,87.0,0.473,14.6,39.5,0.37,16.9,21.8,0.776,10.1,33.3,43.4,27.9,14.0,6.8,4.9,4.8,18.8,18.8,113.7,CHI,23-24
1610612739,Cleveland Cavaliers,82,48,34,0.585,48.3,41.8,87.2,0.479,13.5,36.8,0.367,15.6,20.4,0.765,9.8,33.4,43.3,28.0,13.6,7.4,4.6,5.0,17.5,18.7,112.6,2.4,114.7,112.1,2.5,0.671,2.07,20.2,0.274,0.721,0.501,0.138,0.557,0.586,97.62,81.35,8053,0.519,40.5,87.5,0.463,12.5,33.8,0.371,16.6,21.0,0.791,10.0,32.6,42.7,25.3,13.6,7.7,5.0,4.6,18.7,17.5,110.2,CLE,23-24
1610612742,Dallas Mavericks,82,50,32,0.61,48.1,43.1,89.7,0.481,14.6,39.5,0.369,17.0,22.5,0.758,9.7,33.2,42.9,25.7,12.5,6.9,5.0,4.0,18.3,20.3,117.9,2.2,117.0,114.9,2.1,0.596,2.05,18.5,0.257,0.711,0.485,0.124,0.562,0.592,100.6,83.83,8263,0.506,43.0,90.4,0.475,13.1,35.6,0.368,16.6,21.6,0.77,10.9,34.1,45.1,27.5,13.7,7.4,4.0,5.0,20.3,18.3,115.6,DAL,23-24
1610612743,Denver Nuggets,82,57,25,0.695,48.1,44.0,88.8,0.496,11.7,31.2,0.374,15.1,19.9,0.762,10.7,33.7,44.4,29.5,12.6,7.1,5.6,4.8,18.2,17.9,114.9,5.3,117.8,112.3,5.5,0.669,2.33,20.9,0.3,0.718,0.515,0.13,0.562,0.589,97.43,81.19,7996,0.533,40.6,87.9,0.462,11.2,31.5,0.355,17.1,22.2,0.772,10.9,31.4,42.3,25.7,12.4,7.0,4.8,5.6,17.9,18.2,109.6,DEN,23-24
1610612765,Detroit Pistons,82,14,68,0.171,48.2,40.9,88.2,0.463,11.0,31.7,0.348,17.0,21.7,0.785,10.5,32.8,43.3,25.5,15.2,6.5,4.7,6.0,20.6,17.8,109.9,-9.1,109.0,118.0,-9.0,0.623,1.67,18.2,0.277,0.73,0.499,0.151,0.526,0.562,100.45,83.71,8269,0.449,43.6,89.0,0.49,12.1,32.7,0.37,19.6,24.5,0.8,9.6,33.5,43.1,27.0,12.4,8.9,6.0,4.7,17.8,20.6,119.0,DET,23-24
1610612744,Golden State Warriors,82,46,36,0.561,48.4,43.7,91.6,0.477,14.8,38.9,0.38,15.6,20.0,0.78,12.1,34.6,46.7,29.3,14.3,7.0,4.6,5.0,19.5,17.9,117.8,2.6,116.9,114.5,2.4,0.671,2.05,20.1,0.315,0.725,0.521,0.142,0.557,0.586,99.91,83.26,8261,0.512,42.1,90.4,0.466,13.3,37.0,0.359,17.7,22.4,0.788,10.9,32.0,42.9,26.7,13.0,7.7,5.0,4.6,17.9,19.5,115.2,GSW,23-24
1610612745,Houston Rockets,82,41,41,0.5,48.4,41.8,91.0,0.459,12.7,36.1,0.352,18.1,23.4,0.773,11.5,34.0,45.5,24.8,12.7,7.8,4.6,5.9,20.8,19.6,114.3,1.1,113.7,112.8,0.9,0.594,1.95,17.7,0.294,0.722,0.504,0.127,0.529,0.565,99.59,82.99,8248,0.501,40.8,88.1,0.463,12.3,35.4,0.348,19.3,25.2,0.767,10.7,34.2,44.9,24.4,13.8,7.3,5.9,4.6,19.6,20.8,113.2,HOU,23-24
1610612754,Indiana Pacers,82,47,35,0.573,48.1,47.0,92.7,0.507,13.2,35.3,0.374,16.1,20.5,0.782,10.1,31.4,41.5,30.8,12.9,7.7,5.9,5.4,21.4,18.3,123.3,3.0,120.5,117.6,2.9,0.654,2.38,21.0,0.284,0.7,0.492,0.126,0.578,0.606,102.16,85.13,8389,0.517,44.5,89.8,0.496,10.7,29.3,0.365,20.5,26.0,0.787,11.0,32.4,43.4,24.6,13.9,6.6,5.4,5.9,18.3,21.4,120.2,IND,23-24
1610612746,LA Clippers,82,51,31,0.622,48.1,42.4,86.7,0.489,12.6,33.2,0.381,18.3,22.2,0.825,10.0,32.9,43.0,25.6,13.1,7.8,5.0,4.7,18.5,18.7,115.6,3.3,117.9,114.6,3.4,0.604,1.95,18.7,0.283,0.705,0.502,0.134,0.561,0.599,97.93,81.61,8040,0.52,41.6,88.9,0.468,12.9,35.4,0.363,16.2,21.0,0.775,11.1,31.1,42.2,26.4,13.0,7.3,4.7,5.0,18.7,18.5,112.3,LAC,23-24
1610612747,Los Angeles Lakers,82,47,35,0.573,48.4,43.7,87.5,0.499,11.8,31.4,0.377,18.9,24.2,0.782,8.2,34.9,43.1,28.5,14.0,7.4,5.5,4.8,15.6,19.7,118.0,0.6,115.4,114.8,0.6,0.654,2.04,20.1,0.244,0.725,0.496,0.137,0.566,0.601,101.38,84.48,8387,0.518,44.4,93.7,0.474,14.3,37.9,0.376,14.3,18.0,0.795,10.9,33.2,44.0,28.2,13.4,8.2,4.8,5.5,19.7,15.6,117.4,LAL,23-24
1610612763,Memphis Grizzlies,82,27,55,0.329,48.2,38.4,88.2,0.435,13.1,37.8,0.346,16.0,21.0,0.764,10.9,31.7,42.6,24.7,15.1,8.2,6.1,6.5,19.1,18.8,105.8,-7.0,106.8,113.7,-6.9,0.644,1.64,17.9,0.287,0.706,0.488,0.152,0.509,0.543,98.68,82.23,8128,0.458,41.2,86.9,0.474,13.4,35.4,0.378,17.0,21.8,0.779,10.7,35.0,45.6,26.6,15.1,8.1,6.5,6.1,18.8,19.1,112.8,MEM,23-24
1610612748,Miami Heat,82,46,36,0.561,48.2,39.8,85.6,0.465,12.5,33.7,0.37,18.0,22.0,0.818,9.3,33.0,42.3,25.8,12.7,7.5,3.4,4.7,17.3,18.9,110.1,1.8,113.3,111.5,1.8,0.648,2.04,19.1,0.261,0.734,0.498,0.13,0.538,0.578,96.88,80.73,7975,0.509,40.2,86.0,0.467,13.0,36.8,0.353,15.0,19.2,0.78,9.2,33.5,42.8,26.5,13.7,6.6,4.7,3.4,18.9,17.3,108.4,MIA,23-24
1610612749,Milwaukee Bucks,82,49,33,0.598,48.3,43.1,88.5,0.487,14.2,38.1,0.373,18.5,23.9,0.774,9.4,34.8,44.2,26.5,12.9,6.8,5.0,4.2,19.2,19.2,119.0,2.6,117.6,115.0,2.6,0.615,2.05,19.0,0.255,0.731,0.499,0.128,0.568,0.601,100.51,83.76,8295,0.511,43.2,91.9,0.47,12.6,35.3,0.356,17.4,21.5,0.807,10.3,33.7,44.0,26.5,12.0,7.1,4.2,5.0,19.2,19.2,116.4,MIL,23-24
1610612750,Minnesota Timberwolves,82,56,26,0.683,48.3,41.3,85.0,0.485,12.6,32.7,0.387,17.8,22.9,0.777,9.4,34.2,43.6,26.6,14.2,7.9,6.1,4.5,18.8,19.9,113.0,6.5,114.6,108.4,6.3,0.646,1.88,19.3,0.275,0.725,0.508,0.144,0.559,0.594,97.79,81.49,8081,0.543,39.0,86.8,0.45,11.4,32.3,0.354,17.1,21.9,0.781,10.3,31.2,41.4,24.5,14.2,7.5,4.5,6.1,19.9,18.8,106.5,MIN,23-24
1610612740,New Orleans Pelicans,82,49,33,0.598,48.1,42.5,87.4,0.486,12.5,32.6,0.383,17.6,22.8,0.771,10.4,33.6,44.0,27.0,13.0,8.3,4.6,5.2,18.4,18.4,115.1,4.4,116.5,111.9,4.6,0.634,2.07,19.4,0.278,0.725,0.505,0.132,0.558,0.591,98.7,82.25,8101,0.524,40.5,87.3,0.464,13.5,38.7,0.349,16.2,20.7,0.783,10.1,32.2,42.3,26.8,14.2,6.5,5.2,4.6,18.4,18.4,110.7,NOP,23-24
1610612752,New York Knicks,82,50,32,0.61,48.1,41.3,88.7,0.465,13.2,35.8,0.369,17.0,21.8,0.78,12.7,32.5,45.2,24.4,13.2,7.5,4.1,5.3,17.6,19.1,112.8,4.6,117.3,112.4,4.9,0.59,1.84,17.8,0.333,0.729,0.527,0.138,0.54,0.574,95.96,79.97,7883,0.515,40.3,85.7,0.47,12.5,34.3,0.365,15.1,19.8,0.764,10.2,30.4,40.6,25.6,13.2,6.7,5.3,4.1,19.1,17.6,108.2,NYK,23-24
1610612760,Oklahoma City Thunder,82,57,25,0.695,48.3,44.5,89.3,0.499,13.3,34.2,0.389,17.7,21.5,0.825,8.8,33.2,42.0,27.1,12.7,8.5,6.6,5.1,18.8,18.9,120.1,7.4,118.3,111.0,7.3,0.609,2.14,19.4,0.25,0.698,0.484,0.125,0.573,0.608,100.85,84.04,8324,0.538,40.6,89.3,0.455,13.4,37.2,0.361,18.1,22.9,0.789,11.8,32.9,44.7,26.9,15.7,7.1,5.1,6.6,18.9,18.8,112.7,OKC,23-24
1610612753,Orlando Magic,82,47,35,0.573,48.2,40.5,84.9,0.476,11.0,31.3,0.352,18.5,24.4,0.759,10.5,31.8,42.3,24.7,14.7,8.2,5.2,4.6,19.7,20.9,110.5,2.0,112.9,110.8,2.2,0.61,1.68,18.1,0.297,0.737,0.515,0.15,0.541,0.577,97.37,81.14,8022,0.513,39.8,84.0,0.474,11.5,32.1,0.358,17.3,22.2,0.78,8.9,30.9,39.9,23.9,15.0,8.1,4.6,5.2,20.9,19.7,108.4,ORL,23-24
1610612755,Philadelphia 76ers,82,47,35,0.573,48.2,41.5,89.4,0.464,12.1,33.3,0.363,19.5,23.6,0.826,11.0,31.9,43.0,24.9,12.0,8.5,6.0,6.1,20.3,18.5,114.6,3.0,116.2,113.0,3.1,0.6,2.07,18.0,0.292,0.701,0.493,0.122,0.532,0.574,98.17,81.81,8090,0.506,40.5,86.6,0.468,11.9,33.7,0.354,18.6,23.5,0.791,11.0,33.4,44.5,26.1,14.6,6.2,6.1,6.0,18.5,20.3,111.5,PHI,23-24
1610612756,Phoenix Suns,82,49,33,0.598,48.2,42.5,86.1,0.493,12.4,32.6,0.382,18.9,23.4,0.808,10.1,33.9,44.1,27.0,14.9,7.4,6.0,4.5,18.0,19.7,116.2,3.1,116.8,113.7,3.1,0.637,1.82,19.4,0.292,0.714,0.514,0.15,0.565,0.603,99.0,82.5,8158,0.527,42.0,90.6,0.464,13.1,36.0,0.364,16.1,20.8,0.774,11.0,30.4,41.3,26.3,12.7,8.4,4.5,6.0,19.7,18.0,113.2,PHO,23-24
1610612757,Portland Trail Blazers,82,21,61,0.256,48.5,39.4,89.7,0.439,11.5,33.2,0.345,16.2,20.5,0.791,12.6,30.1,42.7,23.1,15.2,7.6,4.3,6.4,20.2,17.9,106.4,-9.0,107.6,116.6,-9.0,0.587,1.52,16.7,0.32,0.697,0.498,0.154,0.503,0.539,97.88,81.56,8103,0.434,42.5,86.6,0.491,11.7,33.3,0.351,18.7,23.6,0.792,10.6,33.2,43.8,27.1,14.3,8.9,6.4,4.3,17.9,20.2,115.4,POR,23-24
1610612758,Sacramento Kings,82,46,36,0.561,48.4,43.3,90.9,0.477,14.4,39.3,0.366,15.5,20.9,0.745,10.8,33.2,44.0,28.3,13.1,7.6,4.2,4.5,19.9,18.3,116.6,1.7,116.2,114.4,1.8,0.654,2.16,19.9,0.285,0.744,0.507,0.131,0.556,0.582,99.46,82.88,8226,0.5,41.6,86.8,0.48,13.1,33.8,0.387,18.5,23.1,0.8,9.1,33.4,42.5,26.9,13.9,7.4,4.5,4.2,18.3,19.9,114.8,SAC,23-24
1610612759,San Antonio Spurs,82,22,60,0.268,48.4,41.9,90.7,0.462,12.6,36.4,0.347,15.6,20.0,0.782,10.4,33.9,44.2,29.9,15.1,7.1,6.3,4.6,17.2,17.9,112.1,-6.5,109.3,115.6,-6.4,0.712,1.97,20.5,0.269,0.721,0.492,0.148,0.532,0.563,101.8,84.84,8413,0.48,44.9,92.3,0.487,12.7,34.0,0.373,16.0,20.5,0.784,10.5,34.8,45.3,28.0,13.4,8.9,4.6,6.3,17.9,17.2,118.6,SAS,23-24
1610612761,Toronto Raptors,82,25,57,0.305,48.3,42.3,89.7,0.471,11.5,33.1,0.347,16.3,21.6,0.756,10.9,31.8,42.7,28.5,14.0,7.7,4.7,5.8,18.4,18.1,112.4,-6.4,111.8,118.1,-6.3,0.674,2.04,19.9,0.281,0.694,0.484,0.139,0.535,0.566,99.91,83.26,8241,0.474,44.7,91.2,0.491,13.7,36.3,0.376,15.6,19.8,0.789,11.2,34.0,45.2,28.6,13.9,7.3,5.8,4.7,18.1,18.4,118.8,TOR,23-24
1610612762,Utah Jazz,82,31,51,0.378,48.3,42.0,89.9,0.467,12.9,36.5,0.354,18.8,22.6,0.83,12.2,33.2,45.5,27.2,15.7,6.5,5.6,6.4,18.6,19.2,115.7,-4.9,114.5,119.6,-5.1,0.648,1.74,18.9,0.325,0.717,0.521,0.155,0.539,0.579,100.26,83.55,8281,0.478,44.6,91.6,0.487,14.8,37.4,0.395,16.6,21.6,0.771,11.0,31.3,42.2,29.8,12.3,8.6,6.4,5.6,19.2,18.6,120.5,UTA,23-24
1610612764,Washington Wizards,82,15,67,0.183,48.1,43.0,91.4,0.47,12.4,35.5,0.348,15.4,20.2,0.764,9.2,31.9,41.1,27.9,14.0,7.6,5.1,6.0,20.0,18.0,113.7,-9.3,110.2,118.9,-8.7,0.65,2.0,19.5,0.24,0.683,0.459,0.136,0.538,0.567,103.07,85.89,8461,0.454,46.1,92.9,0.496,12.3,33.9,0.362,18.6,24.0,0.777,12.1,36.8,48.9,29.0,14.0,8.0,6.0,5.1,18.0,20.0,123.0,WAS,23-24
1610612737,Atlanta Hawks,82,40,42,0.488,48.2,43.4,91.8,0.472,13.5,37.7,0.358,18.0,23.2,0.775,11.9,32.6,44.5,29.6,15.5,9.7,5.1,4.9,19.1,19.1,118.2,-1.1,113.7,114.8,-1.1,0.682,1.91,19.9,0.3,0.715,0.503,0.149,0.546,0.579,103.41,86.17,8521,0.498,43.4,90.2,0.481,14.3,37.8,0.377,18.2,22.7,0.802,10.3,33.4,43.7,28.2,16.0,9.2,4.9,5.1,19.1,19.1,119.3,ATL,24-25
1610612738,Boston Celtics,82,61,21,0.744,48.4,41.6,90.0,0.462,17.8,48.2,0.368,15.3,19.1,0.799,11.4,33.9,45.3,26.1,11.9,7.2,5.5,3.6,15.9,17.5,116.3,9.1,119.5,110.1,9.4,0.628,2.2,19.0,0.291,0.717,0.506,0.122,0.561,0.591,96.59,80.49,7979,0.542,40.3,89.4,0.45,12.9,37.1,0.347,13.8,17.7,0.777,10.7,33.0,43.7,24.0,12.8,6.9,3.6,5.5,17.5,15.9,107.2,BOS,24-25
1610612751,Brooklyn Nets,82,26,56,0.317,48.2,37.6,86.1,0.437,13.6,39.4,0.344,16.3,20.7,0.787,10.9,30.4,41.3,25.2,15.2,7.8,4.3,5.6,20.7,18.9,105.1,-7.1,108.1,115.4,-7.3,0.669,1.66,18.4,0.294,0.699,0.487,0.156,0.516,0.552,96.73,80.61,7970,0.452,40.5,84.3,0.48,12.9,35.7,0.362,18.4,23.6,0.779,10.1,33.6,43.7,27.1,15.0,8.0,5.6,4.3,18.9,20.7,112.2,BRK,24-25
1610612766,Charlotte Hornets,82,19,63,0.232,48.2,38.3,89.1,0.43,13.0,38.3,0.339,15.5,19.8,0.783,12.2,33.0,45.2,24.3,15.5,7.4,4.5,5.3,18.7,18.1,105.1,-9.1,106.7,115.7,-9.1,0.635,1.57,17.5,0.308,0.705,0.5,0.157,0.503,0.537,98.22,81.85,8079,0.45,41.6,88.9,0.467,14.2,40.0,0.355,16.9,21.4,0.79,11.3,33.9,45.2,26.8,13.3,8.8,5.3,4.5,18.1,18.7,114.2,CHO,24-25
1610612741,Chicago Bulls,82,39,43,0.476,48.2,43.2,92.0,0.47,15.4,42.0,0.367,16.0,19.7,0.809,10.1,35.8,45.9,29.1,14.7,7.6,4.7,5.1,17.6,16.8,117.8,-1.6,113.2,114.8,-1.6,0.673,1.98,19.9,0.26,0.722,0.496,0.141,0.553,0.585,103.61,86.34,8532,0.495,44.4,95.0,0.467,13.6,39.6,0.344,16.9,21.5,0.786,11.0,35.1,46.1,28.9,12.6,8.1,5.1,4.7,16.8,17.6,119.4,CHI,24-25
1610612739,Cleveland Cavaliers,82,64,18,0.78,48.2,44.5,90.8,0.491,15.9,41.5,0.383,17.0,21.9,0.776,11.2,34.2,45.4,28.1,13.2,8.2,4.3,4.4,18.1,18.9,121.9,9.5,121.0,111.8,9.2,0.631,2.13,19.6,0.296,0.7,0.505,0.131,0.578,0.607,100.31,83.59,8267,0.546,41.2,90.9,0.454,13.5,37.5,0.359,16.5,21.1,0.779,11.5,32.0,43.5,25.6,14.5,7.8,4.4,4.3,18.9,18.1,112.4,CLE,24-25
1610612742,Dallas Mavericks,82,39,43,0.476,48.1,42.0,87.7,0.479,12.4,34.2,0.364,17.8,23.1,0.77,10.1,33.0,43.0,25.2,14.0,7.8,5.4,4.6,17.8,18.7,114.2,-1.2,113.7,115.0,-1.3,0.601,1.8,18.2,0.271,0.694,0.488,0.14,0.549,0.583,100.15,83.46,8238,0.496,43.1,91.7,0.469,12.9,35.4,0.363,16.4,21.1,0.779,12.1,33.2,45.3,27.1,13.2,8.1,4.6,5.4,18.7,17.8,115.4,DAL,24-25
1610612743,Denver Nuggets,82,50,32,0.61,48.4,45.4,89.8,0.506,12.0,31.9,0.376,17.9,23.3,0.77,11.2,34.5,45.7,31.0,14.3,8.0,4.9,5.1,17.6,19.0,120.8,3.9,118.9,115.1,3.8,0.683,2.17,21.1,0.311,0.709,0.52,0.14,0.573,0.604,100.67,83.89,8328,0.529,43.3,93.0,0.466,14.1,38.7,0.365,16.1,20.7,0.777,11.7,30.7,42.5,29.0,13.0,8.7,5.1,4.9,19.0,17.6,116.9,DEN,24-25
1610612765,Detroit Pistons,82,44,38,0.537,48.3,42.7,89.8,0.476,12.8,35.4,0.362,17.2,22.3,0.774,11.4,33.4,44.8,26.4,14.9,8.0,5.3,5.0,20.7,18.9,115.5,1.9,114.6,112.5,2.1,0.618,1.78,18.6,0.305,0.714,0.511,0.147,0.547,0.58,100.27,83.56,8268,0.509,40.6,87.9,0.461,13.6,37.2,0.366,18.8,24.3,0.776,10.5,31.9,42.5,24.8,15.1,8.9,5.0,5.3,18.9,20.7,113.6,DET,24-25
1610612744,Golden State Warriors,82,48,34,0.585,48.1,40.8,90.4,0.451,15.4,42.4,0.364,16.9,22.1,0.764,12.5,32.8,45.4,29.1,14.0,9.4,4.8,5.4,19.2,18.6,113.8,3.3,114.2,111.0,3.2,0.714,2.07,20.1,0.314,0.716,0.509,0.141,0.536,0.568,99.37,82.81,8173,0.515,40.4,86.9,0.465,13.2,36.3,0.363,16.4,21.4,0.769,10.6,33.5,44.1,25.9,15.7,7.6,5.4,4.8,18.6,19.2,110.5,GSW,24-25
1610612745,Houston Rockets,82,52,30,0.634,48.2,42.5,93.4,0.455,12.7,35.8,0.353,16.7,22.6,0.738,14.6,33.8,48.5,23.3,13.9,8.4,5.0,5.7,19.0,19.2,114.3,4.5,114.9,110.3,4.6,0.549,1.68,16.4,0.363,0.715,0.533,0.14,0.523,0.553,99.03,82.53,8159,0.515,40.5,88.3,0.459,12.3,34.5,0.357,16.4,21.7,0.759,10.6,31.6,42.1,23.5,14.3,7.9,5.7,5.0,19.2,19.0,109.8,HOU,24-25
1610612754,Indiana Pacers,82,50,32,0.61,48.4,43.6,89.3,0.488,13.2,35.8,0.368,17.0,21.6,0.789,9.2,32.7,41.8,29.2,13.2,8.5,5.5,4.5,18.7,18.8,117.4,2.2,115.4,113.3,2.1,0.671,2.22,20.5,0.254,0.705,0.483,0.13,0.562,0.594,100.76,83.97,8341,0.521,42.6,89.9,0.474,12.9,36.3,0.355,17.0,22.0,0.773,11.2,33.8,45.0,26.0,15.0,7.2,4.5,5.5,18.8,18.7,115.1,IND,24-25
