Player,Player_ID,Year,Team,Position,PPG,ORPG,RPG,APG,SPG,BPG,TOPG,FG%,3P%,FT%,MPG,FPG,PTS,REB,AST,STL,BLK,TO,FGM,FGA,3PM,3PA,FTM,FTA,MINS,FLS,G,GS,TD
Nate Williams,willije02,24-25,HOU,SG,3.2,0.2,0.6,0.4,0.4,0.2,0.7,0.435,0.231,0.625,7.4,0.8,65,13,9,8,4,14,27,62,6,26,5,8,147,16,20,0,0
Reed Sheppard,sheppre01,24-25,HOU,PG,4.4,0.3,1.5,1.4,0.7,0.3,0.7,0.351,0.338,0.813,12.6,1.0,229,78,75,35,17,37,84,239,48,142,13,16,654,53,52,3,0
Steven Adams,adamsst01,24-25,HOU,C,3.9,2.9,5.6,1.1,0.4,0.5,0.9,0.545,0.0,0.462,13.7,1.0,225,327,66,22,28,54,91,167,0,2,43,93,794,60,58,3,0
Tari Eason,easonta01,24-25,HOU,PF,12.0,2.2,6.4,1.5,1.7,0.9,1.1,0.487,0.342,0.76,24.9,2.4,686,362,83,97,50,65,272,559,63,184,79,104,1420,136,57,16,0
Aaron Holiday,holidaa01,25-26,HOU,PG,5.5,0.2,1.0,1.1,0.5,0.1,0.7,0.417,0.394,0.854,13.7,1.3,312,58,60,27,5,38,105,252,67,170,35,41,781,72,57,1,0
Alperen Şengün,sengual01,25-26,HOU,C,20.4,3.0,8.9,6.2,1.2,1.1,3.2,0.519,0.305,0.691,33.3,3.3,1466,640,445,85,77,227,583,1123,40,131,260,376,2398,238,72,72,4
Amen Thompson,thompam01,25-26,HOU,PG,18.3,3.0,7.8,5.3,1.5,0.6,2.4,0.534,0.216,0.779,37.4,2.2,1443,614,420,119,48,190,557,1044,25,116,304,390,2953,175,79,79,0
Clint Capela,capelca01,25-26,HOU,C,3.8,2.1,4.6,0.7,0.5,0.8,0.5,0.52,0.5,0.577,12.3,1.0,282,345,50,36,63,41,118,227,1,2,45,78,926,74,75,3,0
Dorian Finney-Smith,finnedo01,25-26,HOU,PF,3.3,0.9,2.5,1.0,0.4,0.2,0.6,0.333,0.27,0.889,16.8,1.6,123,93,36,16,6,22,44,132,27,100,8,9,620,61,37,1,0
Isaiah Crawford,crawfis01,25-26,HOU,SF,2.0,0.2,1.1,0.4,0.1,0.2,0.3,0.417,0.231,0.833,6.6,0.3,28,16,5,2,3,4,10,24,3,13,5,6,92,4,14,0,0
JD Davison,davisjd01,25-26,HOU,PG,2.5,0.1,1.2,1.2,0.2,0.2,0.2,0.375,0.25,0.684,7.8,0.6,69,34,35,6,6,7,24,64,8,32,13,19,218,17,28,0,0
Jabari Smith Jr.,smithja05,25-26,HOU,PF,15.8,1.4,6.9,1.9,0.7,0.9,1.4,0.45,0.363,0.775,35.1,2.5,1215,529,143,56,71,105,438,974,177,488,162,209,2705,192,77,77,0
Jae'Sean Tate,tateja01,25-26,HOU,SF,2.8,0.7,1.6,0.5,0.2,0.1,0.3,0.514,0.313,0.636,8.8,1.0,129,73,25,10,3,16,56,109,10,32,7,11,405,48,46,1,0
Jeff Green,greenje02,25-26,HOU,PF,2.2,0.2,0.8,0.3,0.1,0.1,0.1,0.368,0.273,1.0,5.8,0.4,67,25,8,2,2,4,25,68,12,44,5,5,175,12,30,0,0
Josh Okogie,okogijo01,25-26,HOU,SG,4.5,1.0,2.6,0.9,0.8,0.2,0.5,0.425,0.385,0.594,17.4,1.4,353,200,69,63,16,41,125,294,62,161,41,69,1354,107,78,32,0
Kevin Durant,duranke01,25-26,HOU,SF,26.0,0.5,5.5,4.8,0.8,0.9,3.2,0.52,0.413,0.874,36.4,1.8,2026,426,372,62,71,246,716,1376,186,450,408,467,2840,142,78,78,0
Reed Sheppard,sheppre01,25-26,HOU,SG,13.5,0.3,2.9,3.4,1.5,0.7,1.5,0.43,0.394,0.802,26.2,2.0,1110,238,277,122,54,123,407,946,227,576,69,86,2147,166,82,21,0
Steven Adams,adamsst01,25-26,HOU,C,5.8,4.5,8.6,1.5,0.7,0.6,1.1,0.504,,0.58,22.8,1.7,187,276,48,22,20,35,70,139,0,0,47,81,730,55,32,11,0
Tari Eason,easonta01,25-26,HOU,PF,10.4,2.1,6.3,1.5,1.2,0.5,1.4,0.416,0.358,0.776,25.8,2.3,627,376,90,72,28,81,241,580,93,260,52,67,1549,138,60,34,0
Tristen Newton,newtotr01,25-26,HOU,SG,12.0,2.0,3.0,0.0,1.0,0.0,0.0,0.444,0.4,0.667,12.0,0.0,12,3,0,1,0,0,4,9,2,5,2,3,12,0,1,0,0
