Player,Player_ID,Year,Team,Position,PPG,ORPG,RPG,APG,SPG,BPG,TOPG,FG%,3P%,FT%,MPG,FPG,PTS,REB,AST,STL,BLK,TO,FGM,FGA,3PM,3PA,FTM,FTA,MINS,FLS,G,GS,TD
Isaiah Livers,liveris01,21-22,DET,SF,6.4,0.8,3.0,1.1,0.7,0.4,0.8,0.456,0.422,0.857,20.2,1.9,121,57,21,13,7,15,41,90,27,64,12,14,383,37,19,5,0
Isaiah Stewart,stewais01,21-22,DET,C,8.3,3.2,8.7,1.2,0.3,1.1,1.2,0.51,0.326,0.718,25.6,3.0,589,617,82,22,78,85,250,490,15,46,74,103,1816,211,71,71,0
Jamorko Pickett,pickeja01,21-22,DET,PF,3.8,0.5,2.5,0.5,0.0,0.5,0.4,0.36,0.333,0.5,13.5,0.9,50,32,7,0,7,5,18,50,13,39,1,2,176,12,13,0,0
Jaysean Paige,paigeja01,21-22,DET,PG,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,7.0,2.0,0,1,1,0,0,1,0,3,0,2,0,0,7,2,1,0,0
Jerami Grant,grantje01,21-22,DET,PF,19.2,0.6,4.1,2.4,0.9,1.0,1.8,0.426,0.358,0.838,31.9,2.3,904,191,111,44,49,85,298,699,91,254,217,259,1500,107,47,47,0
Justin Robinson,robinju01,21-22,MIL-SAC-DET,PG,3.1,0.2,0.8,1.3,0.4,0.0,0.7,0.301,0.295,0.5,12.2,1.1,78,21,32,9,1,17,28,93,18,61,4,8,304,27,25,0,0
Kelly Olynyk,olynyke01,21-22,DET,C,9.1,1.4,4.4,2.8,0.8,0.5,1.4,0.448,0.336,0.775,19.1,2.5,365,177,111,31,19,58,128,286,40,119,69,89,764,100,40,1,0
Killian Hayes,hayeski01,21-22,DET,PG,6.9,0.5,3.2,4.2,1.2,0.5,1.7,0.383,0.263,0.77,25.0,2.8,453,210,277,78,35,111,176,459,44,167,57,74,1647,183,66,40,0
Luka Garza,garzalu01,21-22,DET,C,5.8,1.8,3.1,0.6,0.3,0.2,0.6,0.449,0.327,0.623,12.2,1.7,186,100,20,9,6,18,66,147,16,49,38,61,389,55,32,5,0
Marvin Bagley III,baglema01,21-22,SAC-DET,PF,11.2,2.2,7.0,0.8,0.5,0.4,0.8,0.504,0.237,0.663,24.0,1.9,540,338,36,22,18,39,225,446,23,97,67,101,1153,93,48,25,0
