Player,Player_ID,Year,Team,Position,PPG,ORPG,RPG,APG,SPG,BPG,TOPG,FG%,3P%,FT%,MPG,FPG,PTS,REB,AST,STL,BLK,TO,FGM,FGA,3PM,3PA,FTM,FTA,MINS,FLS,G,GS,TD
Klay Thompson,thompkl01,21-22,GSW,SG,20.4,0.5,3.9,2.8,0.5,0.5,1.3,0.429,0.385,0.902,29.4,1.7,652,125,88,16,17,43,246,573,114,296,46,51,941,54,32,32,0
Moses Moody,moodymo01,21-22,GSW,SG,4.4,0.3,1.5,0.4,0.1,0.2,0.2,0.437,0.364,0.778,11.7,0.8,228,80,23,7,10,13,80,183,40,110,28,36,607,43,52,11,0
Nemanja Bjelica,bjeline01,21-22,GSW,C,6.1,0.9,4.1,2.2,0.6,0.4,1.2,0.468,0.362,0.728,16.1,1.8,433,294,159,41,26,87,160,342,54,149,59,81,1143,128,71,0,0
Otto Porter Jr.,porteot01,21-22,GSW,PF,8.2,1.4,5.7,1.5,1.1,0.5,0.6,0.464,0.37,0.803,22.2,1.3,515,362,94,68,29,37,193,416,80,216,49,61,1396,83,63,15,0
Quinndary Weatherspoon,weathqu01,21-22,GSW,SG,2.7,0.2,1.3,0.5,0.1,0.1,0.3,0.571,0.2,1.0,6.6,1.4,30,14,5,1,1,3,12,21,1,5,5,5,73,15,11,0,0
Stephen Curry,curryst01,21-22,GSW,PG,25.5,0.5,5.2,6.3,1.3,0.4,3.2,0.437,0.38,0.923,34.5,2.0,1630,335,404,85,23,206,535,1224,285,750,275,298,2211,130,64,64,2
Andre Iguodala,iguodan01,22-23,GSW,PF,2.1,0.4,2.1,2.4,0.5,0.4,1.1,0.467,0.111,0.667,14.1,1.4,17,17,19,4,3,9,7,15,1,9,2,3,113,11,8,0,0
Andrew Wiggins,wiggian01,22-23,GSW,SF,17.1,1.6,5.0,2.3,1.2,0.8,1.3,0.473,0.396,0.611,32.2,2.9,633,186,85,45,28,48,250,529,89,225,44,72,1190,107,37,37,0
Anthony Lamb,lamban01,22-23,GSW,SF,6.7,0.9,3.5,1.5,0.5,0.3,0.9,0.471,0.367,0.767,19.3,2.2,415,215,96,28,20,54,148,314,73,199,46,60,1195,134,62,4,0
Donte DiVincenzo,divindo01,22-23,GSW,SG,9.4,1.1,4.5,3.5,1.3,0.1,1.6,0.435,0.397,0.817,26.3,1.8,678,325,252,97,10,112,235,540,150,378,58,71,1894,133,72,36,0
Draymond Green,greendr01,22-23,GSW,PF,8.5,0.9,7.2,6.8,1.0,0.8,2.8,0.527,0.305,0.713,31.5,3.1,617,525,500,74,60,204,250,474,40,131,77,108,2297,229,73,73,0
Gary Payton II,paytoga02,22-23,POR-GSW,SG,4.6,1.1,3.1,1.4,1.0,0.2,0.7,0.594,0.5,0.857,16.7,2.0,101,69,30,22,5,16,41,69,13,26,6,7,367,43,22,1,0
JaMychal Green,greenja01,22-23,GSW,PF,6.4,1.3,3.6,0.9,0.4,0.4,0.9,0.54,0.378,0.776,14.0,1.8,366,205,51,25,23,52,136,252,42,111,52,67,797,105,57,1,0
Jonathan Kuminga,kuminjo01,22-23,GSW,PF,9.9,1.0,3.4,1.9,0.6,0.5,1.4,0.525,0.37,0.652,20.8,2.3,666,231,125,41,31,95,261,497,54,146,90,138,1394,157,67,16,0
Jordan Poole,poolejo01,22-23,GSW,PG,20.4,0.4,2.7,4.5,0.8,0.3,3.1,0.43,0.336,0.87,30.0,2.6,1675,225,369,63,21,252,550,1278,214,637,361,415,2458,214,82,43,0
Kevon Looney,looneke01,22-23,GSW,C,7.0,3.3,9.3,2.5,0.6,0.6,0.5,0.63,0.0,0.606,23.9,2.7,578,760,207,52,50,45,242,384,0,1,94,155,1958,225,82,70,0
Klay Thompson,thompkl01,22-23,GSW,SF,21.9,0.6,4.1,2.4,0.7,0.4,1.8,0.436,0.412,0.879,33.0,1.9,1509,286,163,49,29,123,546,1252,301,731,116,132,2279,130,69,69,0
Lester Quiñones,quinole01,22-23,GSW,SG,2.5,0.2,0.8,0.5,0.2,0.0,1.2,0.4,0.5,0.667,4.5,0.0,10,3,2,1,0,5,2,5,2,4,4,6,18,0,4,0,0
Moses Moody,moodymo01,22-23,GSW,SG,4.8,0.4,1.7,0.8,0.3,0.1,0.5,0.476,0.363,0.698,13.0,0.9,302,105,51,18,7,34,108,227,49,135,37,53,817,54,63,3,0
Patrick Baldwin Jr.,baldwpa01,22-23,GSW,SF,3.9,0.0,1.3,0.4,0.2,0.1,0.4,0.394,0.381,0.667,7.3,0.5,122,40,11,6,4,11,43,109,32,84,4,6,226,14,31,0,0
Ryan Rollins,rolliry01,22-23,GSW,PG,1.9,0.2,1.0,0.5,0.1,0.1,1.3,0.35,0.333,1.0,5.2,0.8,23,12,6,1,1,16,7,20,3,9,6,6,62,10,12,0,0
Stephen Curry,curryst01,22-23,GSW,PG,29.4,0.7,6.1,6.3,0.9,0.4,3.2,0.493,0.427,0.915,34.7,2.1,1648,341,352,52,20,179,559,1133,273,639,257,281,1941,117,56,56,1
